RegionID,ZIP,City,State,Metro,CountyName,SizeRank,MedianHome,GrowthRate(1996),GrowthRate(2000),GrowthRate(2004),GrowthRate(2008),GrowthRate(2012),GrowthRate(2016)
63708,14750,Lakewood,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,10589,108400,1.657492355,1.509749304,1.295101553,1.166846071,1.086172345,1.014031805
75017,38826,Tupelo,MS,Tupelo,Lee County,10590,169500,1.703517588,1.648832685,1.553620532,1.107843137,1.182008368,1.078930617
100087,99109,Chewelah,WA,Spokane-Spokane Valley,Stevens County,10591,171600,3.674518201,2.557377049,2.035587189,1.44688027,1.585951941,1.333333333
60578,7069,Watchung,NJ,New York-Newark-Jersey City,Somerset County,10592,667900,1.930904886,1.547856315,1.044573037,0.907719489,1.128972279,1.084253247
87127,66211,Leawood,KS,Kansas City,Johnson County,10593,826700,3.389503895,2.079225352,1.366220459,1.207213785,1.401186441,1.251059322
93674,81067,Rocky Ford,CO,,Otero County,10594,87500,2.255154639,1.585144928,1.34202454,1.365054602,1.590909091,1.288659794
79349,48739,Hale,MI,,Iosco County,10595,76300,2.137254902,1.493150685,1.257001647,1.079207921,1.522954092,1.364937388
87181,66436,Holton,KS,Topeka,Jackson County,10596,100900,1.770175439,1.521870287,1.262828536,1.132435466,1.358008075,1.285350318
97164,93225,Frazier Park,CA,Bakersfield,Kern County,10597,228200,2.608,2.68786808,1.396572827,1.025617978,2.461704423,1.458146965
70525,29511,Aynor,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,10598,146600,2.287051482,2.184798808,1.837092732,0.97279363,1.304270463,1.110606061
86842,65556,Richland,MO,Fort Leonard Wood,Pulaski County,10599,141400,1.047407407,1.047407407,1.047407407,4.94624E+21,1.047407407,1.249116608
58360,1430,Ashburnham,MA,Worcester,Worcester County,10600,259300,2.512596899,1.948159279,1.151420959,1.145824127,1.615576324,1.359014675
97950,95046,San Martin,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,10601,1111800,3.246131387,2.093391075,1.624251278,1.177130757,1.982524964,1.269322982
70091,28640,Jefferson,NC,,Ashe County,10602,157000,2.688356164,2.325925926,1.632016632,1.030183727,1.156111929,1.08650519
85880,63038,Wildwood,MO,St. Louis,Saint Louis County,10603,425200,1.627871363,1.511016347,1.2356873,1.107868682,1.255759008,1.074279939
99765,98380,Seabeck,WA,Bremerton-Silverdale,Kitsap County,10604,465500,3.082781457,2.826350941,2.022154648,1.22985469,1.543946932,1.347322721
59058,3229,Hopkinton,NH,Concord,Merrimack County,10605,278900,2.465959328,1.865551839,1.174315789,1.064503817,1.31680831,1.200602669
77840,45828,Coldwater,OH,Celina,Mercer County,10606,155200,1.357830271,1.357830271,1.357830271,1.578840285,1.46969697,1.204034135
93097,79836,Clint,TX,El Paso,El Paso County,10607,99100,1.470326409,1.470326409,1.470326409,1.08491E+20,1.470326409,1.479104478
84251,59917,Eureka,MT,,Lincoln County,10608,291300,2.079229122,2.074786325,1.906413613,1.56528748,1.731866825,1.306864065
79767,49455,Shelby,MI,,Oceana County,10609,99400,2.672043011,1.952848723,1.334228188,1.049630412,1.275994865,1.114349776
62386,12084,Guilderland,NY,Albany-Schenectady-Troy,Albany County,10610,294500,2.075405215,2.004765146,1.378745318,1.07678245,1.204006541,1.102583302
78113,46366,North Judson,IN,,Starke County,10611,107800,1.921568627,1.606557377,1.507692308,1.237657865,1.287933094,1.241935484
79288,48626,Hemlock,MI,Saginaw,Saginaw County,10612,135900,2.01035503,1.469189189,1.158567775,1.259499537,1.406832298,1.186899563
61829,10516,Philipstown,NY,New York-Newark-Jersey City,Putnam County,10613,521700,2.770578864,2.226632522,1.285608674,1.154714475,1.394546913,1.180049762
67533,23103,Oilville,VA,Richmond,Goochland County,10614,462700,2.14212963,1.77893118,1.349766628,0.985516507,1.220200422,1.101666667
84519,60468,Peotone,IL,Chicago-Naperville-Elgin,Will County,10615,194100,1.504651163,1.35639413,1.13243874,0.97244489,1.120669746,1.172809668
86069,63461,Palmyra,MO,Hannibal,Marion County,10616,145500,2.181409295,1.74251497,1.614872364,1.597145993,1.54787234,1.225779275
65193,17820,Catawissa,PA,Bloomsburg-Berwick,Columbia County,10617,130200,2.758474576,2.018604651,1.623441397,1.174030658,1.190127971,1.081395349
72630,33471,Moore Haven,FL,,Glades County,10618,88600,2.331578947,2.129807692,1.625688073,0.91246138,1.582142857,1.269340974
61062,8344,Franklin,NJ,Philadelphia-Camden-Wilmington,Gloucester County,10619,163200,1.884526559,1.783606557,1.195604396,0.834355828,1.077939234,1.160739687
72180,32735,Grand Island,FL,Orlando-Kissimmee-Sanford,Lake County,10620,202800,2.265921788,2.37470726,1.530566038,1.017051153,1.658217498,1.352
78474,47165,New Pekin,IN,Louisville/Jefferson County,Washington County,10621,140900,1.378669276,1.640279395,1.424671385,1.199148936,1.371957157,1.331758034
82210,55359,Independence,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,10622,382800,2.682550806,2.226876091,1.288888889,1.142004773,1.616554054,1.192894983
73064,34251,Myakka City,FL,North Port-Sarasota-Bradenton,Manatee County,10623,354000,3.107989464,2.419685578,1.541140618,1.18871726,2.043879908,1.417133707
74122,37036,Charlotte,TN,Nashville-Davidson--Murfreesboro--Franklin,Dickson County,10624,143500,3.756544503,2.288676236,1.987534626,1.54467169,1.694214876,1.246741964
64897,17066,Mount Union,PA,Huntingdon,Huntingdon County,10625,72900,3.298642534,1.660592255,1.256896552,1.002751032,1.094594595,1.070484581
74115,37029,Burns,TN,Nashville-Davidson--Murfreesboro--Franklin,Dickson County,10626,246800,2.910377358,2.237533998,2.389157793,1.543464665,1.670954638,1.30720339
79915,49749,Indian River,MI,,Cheboygan County,10627,132200,1.891273247,1.490417136,1.084495488,1.073923639,1.391578947,1.207305936
60657,7416,Franklin,NJ,New York-Newark-Jersey City,Sussex County,10628,176600,1.694817658,1.513281919,0.942872397,0.724661469,1.090796788,1.38836478
91001,75638,Daingerfield,TX,,Morris County,10629,82200,1.698347107,1.208823529,1.036569987,1.266563945,1.462633452,1.205278592
93248,80118,Larkspur,CO,Denver-Aurora-Lakewood,Douglas County,10630,639700,2.491043614,1.840333717,1.452213394,1.289977818,1.646165723,1.239968986
58403,1523,Lancaster,MA,Worcester,Worcester County,10631,339800,2.394644116,1.739887353,1.125911199,1.113733202,1.364110799,1.131912059
69737,28129,Oakboro,NC,Albemarle,Stanly County,10632,161200,2.682196339,1.815315315,1.376601196,1.242868157,1.359190556,1.261345853
85363,62243,Freeburg,IL,St. Louis,Saint Clair County,10633,152600,2.042838019,1.480116392,1.321212121,1.049518569,1.135416667,1.068627451
87477,67133,Rose Hill,KS,Wichita,Butler County,10634,158200,2.038659794,1.460757156,1.385288967,1.19306184,1.249605055,1.152221413
59427,4274,Poland,ME,Lewiston-Auburn,Androscoggin County,10635,224600,2.818067754,2.3130793,1.460338101,1.247777778,1.310385064,1.240883978
73803,36268,Munford,AL,Talladega-Sylacauga,Talladega County,10636,99400,1.380555556,1.290909091,1.146482122,0.996990973,1.075757576,1.13340935
75710,40507,Lexington,KY,Lexington-Fayette,Fayette County,10637,260400,2.976,2.550440744,1.850746269,1.166666667,1.239409805,1.12096427
79573,49087,Schoolcraft,MI,Kalamazoo-Portage,Kalamazoo County,10638,188200,1.593564776,1.167493797,1.272481406,1.250498339,1.469164715,1.147560976
58918,2817,West Greenwich,RI,Providence-Warwick,Kent County,10639,353700,2.365886288,2.128158845,1.078682525,1.077368261,1.35,1.21130137
96849,92382,Running Springs,CA,Riverside-San Bernardino-Ontario,San Bernardino County,10640,219000,2.367567568,2.20766129,1.329690346,0.98206278,1.927816901,1.365336658
63359,14011,Attica,NY,,Wyoming County,10641,127300,1.844927536,1.668414155,1.488888889,1.200943396,1.317805383,1.227579556
75158,39119,Mount Olive,MS,,Covington County,10642,94900,1.667838313,1.725454545,1.811068702,1.128418549,1.597643098,1.296448087
77833,45817,Bluffton,OH,Lima,Allen County,10643,157200,1.965,1.547244094,1.328825021,1.317686505,1.40608229,1.20091673
96859,92397,Wrightwood,CA,Riverside-San Bernardino-Ontario,San Bernardino County,10644,306700,2.687992989,2.364687741,1.425848443,1.10086145,2.10790378,1.291368421
79422,48849,Lake Odessa,MI,Ionia,Ionia County,10645,130000,1.925925926,1.506373117,1.15248227,1.115879828,1.533018868,1.274509804
81198,53080,Saukville,WI,Milwaukee-Waukesha-West Allis,Ozaukee County,10646,215800,1.781998348,1.431984074,1.240943071,1.048081593,1.243087558,1.118134715
62650,12542,Marlboro,NY,Kingston,Ulster County,10647,222900,1.933217693,1.882601351,0.916529605,0.783755274,1.06092337,1.129751647
68425,25045,Clendenin,WV,Charleston,Kanawha County,10648,70800,2.113432836,1.623853211,1.143780291,1.063063063,0.984700974,0.961956522
74412,37665,Kingsport,TN,Kingsport-Bristol-Bristol,Sullivan County,10649,74000,1.770334928,1.541666667,1.345454545,1.235392321,1.273666093,1.27806563
59973,5676,Waterbury,VT,Barre,Washington County,10650,259700,3.077014218,2.526264591,1.672247263,1.157824342,1.163530466,1.096706081
60930,8036,Hainesport,NJ,Philadelphia-Camden-Wilmington,Burlington County,10651,280900,1.895411606,1.725429975,1.072956455,0.882500785,1.069687738,1.045014881
76397,42567,Eubank,KY,Somerset,Pulaski County,10652,92700,1.285714286,1.285714286,1.285714286,1.256097561,1.196129032,1.045095829
58474,1747,Hopedale,MA,Worcester,Worcester County,10653,330700,2.612164297,1.922674419,1.093584656,1.170205237,1.510735496,1.262695685
60316,6447,Marlborough,CT,Hartford-West Hartford-East Hartford,Hartford County,10654,280100,1.787492023,1.531437944,1.076893502,0.887515843,1.107552392,1.042426498
66617,20769,Glenn Dale,MD,Washington-Arlington-Alexandria,Prince Georges County,10655,432400,1.854997855,1.878366638,1.272138864,0.805814387,1.361889764,1.105599591
72115,32621,Bronson,FL,,Levy County,10656,108500,2.988980716,2.07456979,1.664110429,0.954265611,1.52173913,1.300959233
80805,52040,Dyersville,IA,Dubuque,Dubuque County,10657,168000,2.162162162,1.896162528,1.433447099,1.435897436,1.317647059,1.129032258
65693,19012,Cheltenham,PA,Philadelphia-Camden-Wilmington,Montgomery County,10658,244500,1.88366718,1.740213523,1.206811451,0.921945701,1.186893204,1.240487062
79674,49304,Baldwin,MI,,Lake County,10659,61300,4.032894737,1.971061093,1.271784232,1.001633987,1.235887097,1.114545455
91476,76559,Nolanville,TX,Killeen-Temple,Bell County,10660,153900,1.5,1.208006279,1.216600791,1.008519004,1.076223776,1.070236439
98058,95228,Copperopolis,CA,,Calaveras County,10661,387700,2.412570006,2.091154261,1.336435712,0.921997622,1.799071926,1.206285003
79002,48133,La Salle,MI,Monroe,Monroe County,10662,130200,1.78600823,1.25433526,1.038277512,1.061990212,1.648101266,1.168761221
86636,64865,Seneca,MO,Joplin,Newton County,10663,124900,0.88960114,0.88960114,0.88960114,1.72074E+25,0.88960114,0.927934621
90989,75603,Longview,TX,Longview,Gregg County,10664,148700,2.876208897,2.118233618,1.941253264,1.317094774,1.254852321,1.044241573
65042,17347,East Manchester,PA,York-Hanover,York County,10665,197700,1.891866029,1.682553191,1.397173145,1.002535497,1.22037037,1.163625662
91116,75860,Teague,TX,,Freestone County,10666,88700,1.567137809,1.216735254,1.103233831,1.26173542,1.245786517,1.12136536
96578,92003,Bonsall,CA,San Diego-Carlsbad,San Diego County,10667,610600,3.022772277,2.169864961,1.279279279,1.143659861,1.57900181,1.193510555
74174,37098,Lyles,TN,Nashville-Davidson--Murfreesboro--Franklin,Hickman County,10668,106500,2.535714286,2.164634146,1.808149406,1.418109188,1.483286908,1.375968992
93967,82701,Newcastle,WY,,Weston County,10669,156800,1.07618394,1.07618394,1.07618394,72221481.64,1.065217391,0.957849725
58656,2142,Cambridge,MA,Boston-Cambridge-Newton,Middlesex County,10670,983900,1.71950367,1.71950367,1.71950367,7.56246E+12,1.642845216,1.199585467
59167,3603,Charlestown,NH,Claremont-Lebanon,Sullivan County,10671,153900,2.105335157,1.930991217,1.283569641,1.005225343,1.257352941,1.159758855
78946,48070,Huntington Woods,MI,Detroit-Warren-Dearborn,Oakland County,10672,367000,2.152492669,1.468,1.233613445,1.377627628,1.667423898,1.123011016
81589,54154,Oconto Falls,WI,Green Bay,Oconto County,10673,129200,1.266666667,1.402823018,1.166064982,1.086627418,1.173478656,1.148444444
78351,46936,Greentown,IN,Kokomo,Howard County,10674,143300,2.285486443,1.583425414,1.336753731,1.103156274,1.320737327,1.271517303
65618,18847,Susquehanna Depot,PA,,Susquehanna County,10675,75200,1.649122807,1.184251969,1.075822604,1.037241379,1.030136986,0.960408685
72098,32603,Gainesville,FL,Gainesville,Alachua County,10676,267800,2.992178771,2.320623917,1.492753623,1.010566038,1.463387978,1.216719673
91871,77358,New Waverly,TX,Huntsville,Walker County,10677,163000,2.245179063,1.869266055,1.721224921,1.411255411,1.503690037,1.231117825
71178,30530,Commerce,GA,Jefferson,Jackson County,10678,176300,5.761437908,2.319736842,1.754228856,1.278462654,1.813786008,1.218382861
80105,50047,Carlisle,IA,Des Moines-West Des Moines,Warren County,10679,171600,2.288,1.972413793,1.434782609,1.203366059,1.283470456,1.159459459
62002,11096,Inwood,NY,New York-Newark-Jersey City,Nassau County,10680,530800,3.680998613,3.073537927,1.894361171,1.267430755,1.682408875,1.481440134
65524,18519,Dickson City,PA,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,10681,93900,1.816247582,1.521880065,1.18710493,0.916097561,1.119189511,1.061016949
78551,47353,Liberty,IN,Cincinnati,Union County,10682,112400,1.75625,1.75625,1.75625,1.20689E+11,1.824675325,1.512786003
86847,65565,Steelville,MO,,Crawford County,10683,127800,2.35359116,1.784916201,1.521428571,1.336820084,1.345263158,1.226487524
87277,66713,Baxter Springs,KS,,Cherokee County,10684,61000,1.38952164,1.38952164,1.38952164,2.68773E+25,1.38952164,1.29787234
75476,40013,Coxs Creek,KY,Bardstown,Nelson County,10685,188700,2.738751814,2.057797165,1.507188498,1.361471861,1.417731029,1.253820598
86306,64058,Sugar Creek,MO,Kansas City,Jackson County,10686,148700,1.813414634,1.565263158,1.177355503,1.152713178,1.438104449,1.325311943
92927,79363,Shallowater,TX,Lubbock,Lubbock County,10687,164500,2.696721311,2.222972973,2.211021505,1.518928901,1.551886792,1.255725191
70330,29142,Santee,SC,Orangeburg,Orangeburg County,10688,120900,2.230627306,1.80988024,1.458383595,1.094117647,1.18879056,1.098092643
83559,58237,Grafton,ND,,Walsh County,10689,86200,1.451178451,1.451178451,1.451178451,1.424793388,1.286567164,1.032335329
99247,97391,Toledo,OR,Newport,Lincoln County,10690,206700,2.542435424,2.254089422,2.030451866,1.198955916,1.731155779,1.445454545
76546,43143,Mount Sterling,OH,Columbus,Madison County,10691,134300,1.867872045,1.658024691,1.378850103,1.320550639,1.529612756,1.340319361
76724,43526,Hicksville,OH,Defiance,Defiance County,10692,101500,1.153409091,1.153409091,1.153409091,1238463581,1.344370861,1.1774942
79812,49615,Bellaire,MI,,Antrim County,10693,161400,0.794291339,0.794291339,0.96300716,1.197329377,1.541547278,1.219954649
81959,54893,Webster,WI,,Burnett County,10694,152800,1.409594096,1.340350877,1.0166334,1.007251154,1.189105058,1.135215453
70666,29689,Townville,SC,Greenville-Anderson-Mauldin,Anderson County,10695,234400,2.691159587,1.913469388,1.622145329,1.035793195,1.340194397,1.237592397
72178,32732,Geneva,FL,Orlando-Kissimmee-Sanford,Seminole County,10696,321800,2.847787611,2.439727066,1.617898441,1.087897228,1.763287671,1.267428121
80671,51351,Milford,IA,Spirit Lake,Dickinson County,10697,204500,3.011782032,2.420118343,2.034825871,1.400684932,1.401644962,1.195207481
58623,2109,Boston,MA,Boston-Cambridge-Newton,Suffolk County,10698,838900,4.031234983,2.411325093,1.876733781,1.589126729,1.651703091,1.133036197
69915,28391,Stedman,NC,Fayetteville,Cumberland County,10699,146200,2.125,2.215151515,1.941567065,1.401725791,1.526096033,1.238983051
74420,37687,Roan Mountain,TN,Johnson City,Carter County,10700,124900,3.295514512,2.370018975,1.9515625,1.362050164,1.384700665,1.220918866
77574,45311,Camden,OH,,Preble County,10701,111800,0.860662048,0.860662048,0.860662048,924128837,0.985022026,1.303030303
80609,51041,Orange City,IA,,Sioux County,10702,183800,2.931419458,2.030939227,1.774131274,1.307254623,1.254607509,1.10589651
94414,84049,Midway,UT,Heber,Wasatch County,10703,517100,2.271968366,2.142087821,1.674546632,1.31611097,1.651549026,1.316446029
61893,10607,Greenburgh,NY,New York-Newark-Jersey City,Westchester County,10704,532600,2.456642066,1.920663541,1.166192249,0.978864179,1.284301905,1.107967547
65982,19520,Warwick,PA,Philadelphia-Camden-Wilmington,Chester County,10705,286800,1.901856764,1.65876229,1.227739726,1.002797203,1.195498124,1.10690853
72001,32440,Graceville,FL,,Jackson County,10706,78700,2.451713396,1.418018018,1.267310789,0.932464455,1.311666667,1.231611894
74329,37357,Morrison,TN,McMinnville,Warren County,10707,137900,2.780241935,2.402439024,2.102134146,1.517051705,1.681707317,1.38038038
59491,4429,Dedham,ME,,Hancock County,10708,184000,1.0430839,1.0430839,1.0430839,1.374159821,1.800391389,1.502040816
68229,24586,Ringgold,VA,Danville,Pittsylvania County,10709,106900,1.649691358,1.37403599,1.207909605,1.183831672,1.165757906,1.154427646
98887,96750,Kealakekua,HI,Hilo,Hawaii County,10710,526400,2.685714286,2.641244355,1.789867392,1.081347576,1.592738275,1.257224743
70020,28544,Midway Park,NC,Jacksonville,Onslow County,10711,99700,1.786738351,1.430416069,1.412181303,0.925719591,0.839225589,1.008088979
75032,38849,Guntown,MS,Tupelo,Lee County,10712,134800,1.628019324,1.631961259,1.514606742,1.019667171,1.093268451,1.100408163
96908,92549,Idyllwild,CA,Riverside-San Bernardino-Ontario,Riverside County,10713,319300,2.873987399,2.459938367,1.480296708,1.23044316,1.80804077,1.4337674
68488,25159,Poca,WV,Huntington-Ashland,Putnam County,10714,126900,1.120035305,1.120035305,1.120035305,1.14841629,1.113157895,1.003162055
76944,44021,Burton,OH,Cleveland-Elyria,Geauga County,10715,165100,1.70030896,1.246978852,1.140981341,1.112533693,1.263198164,1.175088968
91094,75831,Buffalo,TX,,Leon County,10716,110700,1.791262136,1.408396947,1.293224299,1.28125,1.43953186,1.306965762
58569,1969,Rowley,MA,Boston-Cambridge-Newton,Essex County,10717,516800,2.725738397,1.85166607,1.247405262,1.257726941,1.47530688,1.205505015
